img_id,path,img_type,scenario,incompatible_ids,_abs_path,_serve_path,_img_source_idx,batch_id,score_start,uncertainty_start,n_answers_start,active_batch_start,score_walk-preference,uncertainty_walk-preference,n_answers_walk-preference,active_batch_walk-preference,score_bike-preference,uncertainty_bike-preference,n_answers_bike-preference,active_batch_bike-preference,score_general-preference,uncertainty_general-preference,n_answers_general-preference,active_batch_general-preference,score_stay-preference,uncertainty_stay-preference,n_answers_stay-preference,active_batch_stay-preference
w57,Walk/Anlagenring_20260610_195228146.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_195228146.jpg,/images/0/Walk/Anlagenring_20260610_195228146.jpg,0,5,5.0,0.5,0,1,6.116048818865172,0.30690428637617745,3,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w58,Walk/Anlagenring_20260610_195656507.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_195656507.jpg,/images/0/Walk/Anlagenring_20260610_195656507.jpg,0,2,5.0,0.5,0,1,6.000202279087966,0.2663329122871191,6,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w59,Walk/Anlagenring_20260610_195751310.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_195751310.jpg,/images/0/Walk/Anlagenring_20260610_195751310.jpg,0,1,5.0,0.5,0,1,6.968799916727955,0.3156399964307003,5,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w60,Walk/Anlagenring_20260610_200120852.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_200120852.jpg,/images/0/Walk/Anlagenring_20260610_200120852.jpg,0,5,5.0,0.5,0,1,5.8556215652304,0.33283654902311266,2,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w61,Walk/Anlagenring_20260610_200145610.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_200145610.jpg,/images/0/Walk/Anlagenring_20260610_200145610.jpg,0,2,5.0,0.5,0,1,3.8798251716147982,0.31204716374431374,4,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w62,Walk/Anlagenring_20260610_200300497.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_200300497.jpg,/images/0/Walk/Anlagenring_20260610_200300497.jpg,0,3,5.0,0.5,0,1,4.884751953616783,0.28204653262409146,4,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w63,Walk/Anlagenring_20260610_200327772.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_200327772.jpg,/images/0/Walk/Anlagenring_20260610_200327772.jpg,0,3,5.0,0.5,0,1,3.870618625967952,0.2979879680143626,3,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w64,Walk/Anlagenring_20260610_200542156.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_200542156.jpg,/images/0/Walk/Anlagenring_20260610_200542156.jpg,0,3,5.0,0.5,0,1,2.9232662308665716,0.33092849618387754,3,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w65,Walk/Anlagenring_20260610_200707017.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_200707017.jpg,/images/0/Walk/Anlagenring_20260610_200707017.jpg,0,1,5.0,0.5,0,1,6.970412201729298,0.2702586942407331,6,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w66,Walk/Anlagenring_20260610_200826907.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_200826907.jpg,/images/0/Walk/Anlagenring_20260610_200826907.jpg,0,4,5.0,0.5,0,1,5.249266145812873,0.30511278194322194,2,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w67,Walk/Anlagenring_20260610_201149423.jpg,walk,Anlagenring,w68,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_201149423.jpg,/images/0/Walk/Anlagenring_20260610_201149423.jpg,0,2,5.0,0.5,0,1,3.402308147800132,0.34073751197210417,4,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w68,Walk/Anlagenring_20260610_201211935.jpg,walk,Anlagenring,w67,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_201211935.jpg,/images/0/Walk/Anlagenring_20260610_201211935.jpg,0,5,5.0,0.5,0,1,4.142449619257858,0.41732591259213203,1,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w69,Walk/Anlagenring_20260610_201245414.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_201245414.jpg,/images/0/Walk/Anlagenring_20260610_201245414.jpg,0,1,5.0,0.5,0,1,4.748364153948452,0.21778795081561864,10,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w70,Walk/Anlagenring_20260610_201405131.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_201405131.jpg,/images/0/Walk/Anlagenring_20260610_201405131.jpg,0,5,5.0,0.5,0,1,6.564260281619052,0.38259013512208206,1,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w71,Walk/Anlagenring_20260610_201501458.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_201501458.jpg,/images/0/Walk/Anlagenring_20260610_201501458.jpg,0,4,5.0,0.5,0,1,4.280820800176368,0.35786746493992705,1,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w72,Walk/Anlagenring_20260610_201654552.jpg,walk,Anlagenring,w73,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_201654552.jpg,/images/0/Walk/Anlagenring_20260610_201654552.jpg,0,3,5.0,0.5,0,1,4.5599140924215025,0.37344162440366574,2,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w73,Walk/Anlagenring_20260610_201721056.jpg,walk,Anlagenring,w72,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_201721056.jpg,/images/0/Walk/Anlagenring_20260610_201721056.jpg,0,3,5.0,0.5,0,1,5.6357857838639465,0.3339191178627558,3,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w74,Walk/Anlagenring_20260610_201808871.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_201808871.jpg,/images/0/Walk/Anlagenring_20260610_201808871.jpg,0,2,5.0,0.5,0,1,5.516521068434184,0.28332036961082985,5,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w75,Walk/Anlagenring_20260610_201933087.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_201933087.jpg,/images/0/Walk/Anlagenring_20260610_201933087.jpg,0,2,5.0,0.5,0,1,6.187651015564924,0.2944372414885469,4,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w76,Walk/Anlagenring_20260610_202033739.jpg,walk,Anlagenring,w77,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_202033739.jpg,/images/0/Walk/Anlagenring_20260610_202033739.jpg,0,3,5.0,0.5,0,1,5.151033887271922,0.29734429720795463,4,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w77,Walk/Anlagenring_20260610_202118609.jpg,walk,Anlagenring,w76,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_202118609.jpg,/images/0/Walk/Anlagenring_20260610_202118609.jpg,0,2,5.0,0.5,0,1,3.4568497808662237,0.2924140547703725,4,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w78,Walk/Anlagenring_20260610_202212764.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_202212764.jpg,/images/0/Walk/Anlagenring_20260610_202212764.jpg,0,4,5.0,0.5,0,1,3.5411394549858586,0.35539261377218145,2,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w79,Walk/Anlagenring_20260610_202248742.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_202248742.jpg,/images/0/Walk/Anlagenring_20260610_202248742.jpg,0,4,5.0,0.5,0,1,5.862130769772831,0.3126967758980922,3,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w80,Walk/Anlagenring_20260610_202328948.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_202328948.jpg,/images/0/Walk/Anlagenring_20260610_202328948.jpg,0,4,5.0,0.5,0,1,4.323755108417738,0.3298390682300695,3,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w81,Walk/Anlagenring_20260610_202457753.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_202457753.jpg,/images/0/Walk/Anlagenring_20260610_202457753.jpg,0,2,5.0,0.5,0,1,3.305928150954133,0.25612640977936846,7,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w82,Walk/Anlagenring_20260610_202516461.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_202516461.jpg,/images/0/Walk/Anlagenring_20260610_202516461.jpg,0,1,5.0,0.5,0,1,3.454901496636667,0.2834291800476817,6,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w83,Walk/Anlagenring_20260610_202711112.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_202711112.jpg,/images/0/Walk/Anlagenring_20260610_202711112.jpg,0,1,5.0,0.5,0,1,3.018266528972089,0.3197492899091825,5,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
w84,Walk/Anlagenring_20260610_202843418.jpg,walk,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Walk/Anlagenring_20260610_202843418.jpg,/images/0/Walk/Anlagenring_20260610_202843418.jpg,0,3,5.0,0.5,0,1,3.255606865026229,0.2716011493723526,5,5,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1
b1,Bike/Anlagenring_20260610_181516629.jpg,bike,Anlagenring,b2,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_181516629.jpg,/images/0/Bike/Anlagenring_20260610_181516629.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,4.686318821012727,0.2872479772416639,3,5,5.0,0.5,0,1,5.0,0.5,0,1
b2,Bike/Anlagenring_20260610_181614450.jpg,bike,Anlagenring,b1,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_181614450.jpg,/images/0/Bike/Anlagenring_20260610_181614450.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,3.846068366285551,0.3778518810481147,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b3,Bike/Anlagenring_20260610_181727007.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_181727007.jpg,/images/0/Bike/Anlagenring_20260610_181727007.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,3.9951016875658913,0.31650690295221434,3,5,5.0,0.5,0,1,5.0,0.5,0,1
b4,Bike/Anlagenring_20260610_181908946.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_181908946.jpg,/images/0/Bike/Anlagenring_20260610_181908946.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,6.153355188974406,0.26710101144863724,6,5,5.0,0.5,0,1,5.0,0.5,0,1
b5,Bike/Anlagenring_20260610_182558647.jpg,bike,Anlagenring,b6,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_182558647.jpg,/images/0/Bike/Anlagenring_20260610_182558647.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.755670479425999,0.3337118647545872,3,5,5.0,0.5,0,1,5.0,0.5,0,1
b6,Bike/Anlagenring_20260610_182742074.jpg,bike,Anlagenring,b5,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_182742074.jpg,/images/0/Bike/Anlagenring_20260610_182742074.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.884997316786841,0.2711738592758254,6,5,5.0,0.5,0,1,5.0,0.5,0,1
b7,Bike/Anlagenring_20260610_182838468.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_182838468.jpg,/images/0/Bike/Anlagenring_20260610_182838468.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,3.3579837413571587,0.2854583304681294,6,5,5.0,0.5,0,1,5.0,0.5,0,1
b8,Bike/Anlagenring_20260610_182940336.jpg,bike,Anlagenring,b10,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_182940336.jpg,/images/0/Bike/Anlagenring_20260610_182940336.jpg,0,5,5.0,0.5,0,1,5.0,0.5,0,1,5.551775167598009,0.36373868099694556,1,5,5.0,0.5,0,1,5.0,0.5,0,1
b9,Bike/Anlagenring_20260610_183030440.jpg,bike,Anlagenring,12,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_183030440.jpg,/images/0/Bike/Anlagenring_20260610_183030440.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,4.934437963791685,0.31191459604954763,3,5,5.0,0.5,0,1,5.0,0.5,0,1
b10,Bike/Anlagenring_20260610_183057209.jpg,bike,Anlagenring,b8,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_183057209.jpg,/images/0/Bike/Anlagenring_20260610_183057209.jpg,0,4,5.0,0.5,0,1,5.0,0.5,0,1,7.1365957467474885,0.34071741347977763,3,5,5.0,0.5,0,1,5.0,0.5,0,1
b11,Bike/Anlagenring_20260610_183120063.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_183120063.jpg,/images/0/Bike/Anlagenring_20260610_183120063.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.051628182021569,0.37145479818488314,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b12,Bike/Anlagenring_20260610_183314726.jpg,bike,Anlagenring,b9,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_183314726.jpg,/images/0/Bike/Anlagenring_20260610_183314726.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,6.1081447906829585,0.32261571035843606,3,5,5.0,0.5,0,1,5.0,0.5,0,1
b13,Bike/Anlagenring_20260610_183409296.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_183409296.jpg,/images/0/Bike/Anlagenring_20260610_183409296.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,4.991652734444911,0.24497872827016237,8,5,5.0,0.5,0,1,5.0,0.5,0,1
b14,Bike/Anlagenring_20260610_183444268.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_183444268.jpg,/images/0/Bike/Anlagenring_20260610_183444268.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.131991201585441,0.2876381054733391,4,5,5.0,0.5,0,1,5.0,0.5,0,1
b15,Bike/Anlagenring_20260610_183729202.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_183729202.jpg,/images/0/Bike/Anlagenring_20260610_183729202.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,6.942605835492604,0.2961949229227712,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b16,Bike/Anlagenring_20260610_183805109.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_183805109.jpg,/images/0/Bike/Anlagenring_20260610_183805109.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,5.690207721405251,0.3301889804498475,3,5,5.0,0.5,0,1,5.0,0.5,0,1
b17,Bike/Anlagenring_20260610_183946741.jpg,bike,Anlagenring,b18,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_183946741.jpg,/images/0/Bike/Anlagenring_20260610_183946741.jpg,0,5,5.0,0.5,0,1,5.0,0.5,0,1,6.499802544724128,0.3844298651264208,1,5,5.0,0.5,0,1,5.0,0.5,0,1
b18,Bike/Anlagenring_20260610_184053438.jpg,bike,Anlagenring,b17,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_184053438.jpg,/images/0/Bike/Anlagenring_20260610_184053438.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,3.66642862881237,0.28982978913356855,4,5,5.0,0.5,0,1,5.0,0.5,0,1
b19,Bike/Anlagenring_20260610_184107133.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_184107133.jpg,/images/0/Bike/Anlagenring_20260610_184107133.jpg,0,5,5.0,0.5,0,1,5.0,0.5,0,1,4.66692913979197,0.35457577030476034,1,5,5.0,0.5,0,1,5.0,0.5,0,1
b20,Bike/Anlagenring_20260610_184334497.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_184334497.jpg,/images/0/Bike/Anlagenring_20260610_184334497.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.43590317723511,0.30436803504617627,4,5,5.0,0.5,0,1,5.0,0.5,0,1
b21,Bike/Anlagenring_20260610_184508714.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_184508714.jpg,/images/0/Bike/Anlagenring_20260610_184508714.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,7.022452430055063,0.32638429699179083,3,5,5.0,0.5,0,1,5.0,0.5,0,1
b22,Bike/Anlagenring_20260610_184636935.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_184636935.jpg,/images/0/Bike/Anlagenring_20260610_184636935.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,6.6870421725991935,0.29798576176669883,3,5,5.0,0.5,0,1,5.0,0.5,0,1
b23,Bike/Anlagenring_20260610_185005695.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_185005695.jpg,/images/0/Bike/Anlagenring_20260610_185005695.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.078465196353136,0.30711501799711033,4,5,5.0,0.5,0,1,5.0,0.5,0,1
b24,Bike/Anlagenring_20260610_185112353.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_185112353.jpg,/images/0/Bike/Anlagenring_20260610_185112353.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,3.9346014968000502,0.3944157331138287,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b25,Bike/Anlagenring_20260610_185212092.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_185212092.jpg,/images/0/Bike/Anlagenring_20260610_185212092.jpg,0,5,5.0,0.5,0,1,5.0,0.5,0,1,4.019200843410259,0.39416691898316447,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b26,Bike/Anlagenring_20260610_185328296.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_185328296.jpg,/images/0/Bike/Anlagenring_20260610_185328296.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.609712755756002,0.27199317321420546,6,5,5.0,0.5,0,1,5.0,0.5,0,1
b27,Bike/Anlagenring_20260610_185540125.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_185540125.jpg,/images/0/Bike/Anlagenring_20260610_185540125.jpg,0,4,5.0,0.5,0,1,5.0,0.5,0,1,3.28274054126653,0.3473293344175774,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b28,Bike/Anlagenring_20260610_185611028.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_185611028.jpg,/images/0/Bike/Anlagenring_20260610_185611028.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,4.12559435970173,0.41574556085544934,1,5,5.0,0.5,0,1,5.0,0.5,0,1
b29,Bike/Anlagenring_20260610_185718181.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_185718181.jpg,/images/0/Bike/Anlagenring_20260610_185718181.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.366379631154684,0.29061925235997477,5,5,5.0,0.5,0,1,5.0,0.5,0,1
b30,Bike/Anlagenring_20260610_185916511.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_185916511.jpg,/images/0/Bike/Anlagenring_20260610_185916511.jpg,0,4,5.0,0.5,0,1,5.0,0.5,0,1,3.5759785456496163,0.3712564307191317,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b31,Bike/Anlagenring_20260610_185941602.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_185941602.jpg,/images/0/Bike/Anlagenring_20260610_185941602.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,4.793259034540188,0.3575903810766974,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b32,Bike/Anlagenring_20260610_190107324.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_190107324.jpg,/images/0/Bike/Anlagenring_20260610_190107324.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.360491574234393,0.22110938988831097,9,5,5.0,0.5,0,1,5.0,0.5,0,1
