img_id,path,img_type,scenario,incompatible_ids,_abs_path,_serve_path,_img_source_idx,batch_id,score_start,uncertainty_start,n_answers_start,active_batch_start,score_walk-preference,uncertainty_walk-preference,n_answers_walk-preference,active_batch_walk-preference,score_bike-preference,uncertainty_bike-preference,n_answers_bike-preference,active_batch_bike-preference,score_general-preference,uncertainty_general-preference,n_answers_general-preference,active_batch_general-preference,score_stay-preference,uncertainty_stay-preference,n_answers_stay-preference,active_batch_stay-preference
b33,Bike/Anlagenring_20260610_190131458.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_190131458.jpg,/images/0/Bike/Anlagenring_20260610_190131458.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,3.9345755523784254,0.3166336974934792,3,5,5.0,0.5,0,1,5.0,0.5,0,1
b34,Bike/Anlagenring_20260610_190313835.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_190313835.jpg,/images/0/Bike/Anlagenring_20260610_190313835.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,4.779994215508263,0.28460999685628974,5,5,5.0,0.5,0,1,5.0,0.5,0,1
b35,Bike/Anlagenring_20260610_190435340.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_190435340.jpg,/images/0/Bike/Anlagenring_20260610_190435340.jpg,0,5,5.0,0.5,0,1,5.0,0.5,0,1,5.898712718685396,0.41241914043586725,1,5,5.0,0.5,0,1,5.0,0.5,0,1
b36,Bike/Anlagenring_20260610_190534850.jpg,bike,Anlagenring,b37,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_190534850.jpg,/images/0/Bike/Anlagenring_20260610_190534850.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,3.0229788967709035,0.35231784717823,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b37,Bike/Anlagenring_20260610_190620501.jpg,bike,Anlagenring,b36,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_190620501.jpg,/images/0/Bike/Anlagenring_20260610_190620501.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,2.3482604824964395,0.2884992325051102,4,5,5.0,0.5,0,1,5.0,0.5,0,1
b38,Bike/Anlagenring_20260610_190726317.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_190726317.jpg,/images/0/Bike/Anlagenring_20260610_190726317.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,3.151163580021991,0.33376778368235926,3,5,5.0,0.5,0,1,5.0,0.5,0,1
b39,Bike/Anlagenring_20260610_190819053.jpg,bike,Anlagenring,b40,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_190819053.jpg,/images/0/Bike/Anlagenring_20260610_190819053.jpg,0,4,5.0,0.5,0,1,5.0,0.5,0,1,5.667778307743459,0.34487827186861175,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b40,Bike/Anlagenring_20260610_190900914.jpg,bike,Anlagenring,b39,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_190900914.jpg,/images/0/Bike/Anlagenring_20260610_190900914.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,6.879521848970562,0.26737659282407,6,5,5.0,0.5,0,1,5.0,0.5,0,1
b41,Bike/Anlagenring_20260610_191009709.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_191009709.jpg,/images/0/Bike/Anlagenring_20260610_191009709.jpg,0,4,5.0,0.5,0,1,5.0,0.5,0,1,4.399948941028606,0.34363698300239637,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b42,Bike/Anlagenring_20260610_191200939.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_191200939.jpg,/images/0/Bike/Anlagenring_20260610_191200939.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,4.395360516801392,0.33250851484566035,3,5,5.0,0.5,0,1,5.0,0.5,0,1
b43,Bike/Anlagenring_20260610_191424555.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_191424555.jpg,/images/0/Bike/Anlagenring_20260610_191424555.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,6.719930737622233,0.3689517174275758,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b44,Bike/Anlagenring_20260610_192411849.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_192411849.jpg,/images/0/Bike/Anlagenring_20260610_192411849.jpg,0,4,5.0,0.5,0,1,5.0,0.5,0,1,4.500410140569641,0.30881426649135213,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b45,Bike/Anlagenring_20260610_192950472.jpg,bike,Anlagenring,b46,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_192950472.jpg,/images/0/Bike/Anlagenring_20260610_192950472.jpg,0,5,5.0,0.5,0,1,5.0,0.5,0,1,4.230794469195876,0.4294814467192055,1,5,5.0,0.5,0,1,5.0,0.5,0,1
b46,Bike/Anlagenring_20260610_193219468.jpg,bike,Anlagenring,b45,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_193219468.jpg,/images/0/Bike/Anlagenring_20260610_193219468.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,6.563791728233492,0.23364931356781254,9,5,5.0,0.5,0,1,5.0,0.5,0,1
b47,Bike/Anlagenring_20260610_193645847.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_193645847.jpg,/images/0/Bike/Anlagenring_20260610_193645847.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,2.560896437369014,0.24782233205578752,7,5,5.0,0.5,0,1,5.0,0.5,0,1
b48,Bike/Anlagenring_20260610_193739746.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_193739746.jpg,/images/0/Bike/Anlagenring_20260610_193739746.jpg,0,4,5.0,0.5,0,1,5.0,0.5,0,1,3.7137343748306817,0.3620733231027779,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b49,Bike/Anlagenring_20260610_193815546.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_193815546.jpg,/images/0/Bike/Anlagenring_20260610_193815546.jpg,0,5,5.0,0.5,0,1,5.0,0.5,0,1,5.678716747136727,0.4256459068265356,1,5,5.0,0.5,0,1,5.0,0.5,0,1
b50,Bike/Anlagenring_20260610_194104433.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_194104433.jpg,/images/0/Bike/Anlagenring_20260610_194104433.jpg,0,4,5.0,0.5,0,1,5.0,0.5,0,1,6.106077193785657,0.3950623650514996,1,5,5.0,0.5,0,1,5.0,0.5,0,1
b51,Bike/Anlagenring_20260610_194506648.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_194506648.jpg,/images/0/Bike/Anlagenring_20260610_194506648.jpg,0,4,5.0,0.5,0,1,5.0,0.5,0,1,5.827635488329522,0.3319253600200694,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b52,Bike/Anlagenring_20260610_194535579.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_194535579.jpg,/images/0/Bike/Anlagenring_20260610_194535579.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,3.868095683284573,0.30606512793869317,3,5,5.0,0.5,0,1,5.0,0.5,0,1
b53,Bike/Anlagenring_20260610_194612454.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_194612454.jpg,/images/0/Bike/Anlagenring_20260610_194612454.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.238715285134734,0.25275604261729695,6,5,5.0,0.5,0,1,5.0,0.5,0,1
b54,Bike/Anlagenring_20260610_194800019.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_194800019.jpg,/images/0/Bike/Anlagenring_20260610_194800019.jpg,0,5,5.0,0.5,0,1,5.0,0.5,0,1,3.783277644726936,0.32350047955512246,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b55,Bike/Anlagenring_20260610_194931268.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_194931268.jpg,/images/0/Bike/Anlagenring_20260610_194931268.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,4.907796128799765,0.262307813922243,6,5,5.0,0.5,0,1,5.0,0.5,0,1
b56,Bike/Anlagenring_20260610_195007357.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_195007357.jpg,/images/0/Bike/Anlagenring_20260610_195007357.jpg,0,4,5.0,0.5,0,1,5.0,0.5,0,1,5.16115064182207,0.38526495484599527,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b57,Bike/Anlagenring_20260610_195228146.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_195228146.jpg,/images/0/Bike/Anlagenring_20260610_195228146.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.4625725081982335,0.2716693199417392,6,5,5.0,0.5,0,1,5.0,0.5,0,1
b58,Bike/Anlagenring_20260610_195656507.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_195656507.jpg,/images/0/Bike/Anlagenring_20260610_195656507.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,6.626226487428802,0.3919429769015276,1,5,5.0,0.5,0,1,5.0,0.5,0,1
b59,Bike/Anlagenring_20260610_200120852.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_200120852.jpg,/images/0/Bike/Anlagenring_20260610_200120852.jpg,0,4,5.0,0.5,0,1,5.0,0.5,0,1,3.212571981930675,0.34925047285354405,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b60,Bike/Anlagenring_20260610_200145610.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_200145610.jpg,/images/0/Bike/Anlagenring_20260610_200145610.jpg,0,5,5.0,0.5,0,1,5.0,0.5,0,1,5.590017670896449,0.34061807442483394,1,5,5.0,0.5,0,1,5.0,0.5,0,1
b61,Bike/Anlagenring_20260610_200327772.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_200327772.jpg,/images/0/Bike/Anlagenring_20260610_200327772.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.744080032694898,0.27558145896767017,5,5,5.0,0.5,0,1,5.0,0.5,0,1
b62,Bike/Anlagenring_20260610_200542156.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_200542156.jpg,/images/0/Bike/Anlagenring_20260610_200542156.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,4.147305000696864,0.30306295857227816,4,5,5.0,0.5,0,1,5.0,0.5,0,1
b63,Bike/Anlagenring_20260610_200707017.jpg,bike,Anlagenring,b64,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_200707017.jpg,/images/0/Bike/Anlagenring_20260610_200707017.jpg,0,4,5.0,0.5,0,1,5.0,0.5,0,1,5.731463495099652,0.3342658368293418,1,5,5.0,0.5,0,1,5.0,0.5,0,1
b64,Bike/Anlagenring_20260610_200826907.jpg,bike,Anlagenring,b63,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_200826907.jpg,/images/0/Bike/Anlagenring_20260610_200826907.jpg,0,4,5.0,0.5,0,1,5.0,0.5,0,1,5.223582524447812,0.3232767486833016,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b65,Bike/Anlagenring_20260610_201126970.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_201126970.jpg,/images/0/Bike/Anlagenring_20260610_201126970.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,4.11809365516485,0.3375555003498203,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b66,Bike/Anlagenring_20260610_201149423.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_201149423.jpg,/images/0/Bike/Anlagenring_20260610_201149423.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,5.3744200001718365,0.36572226261566926,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b67,Bike/Anlagenring_20260610_201245414.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_201245414.jpg,/images/0/Bike/Anlagenring_20260610_201245414.jpg,0,4,5.0,0.5,0,1,5.0,0.5,0,1,5.89397710578238,0.39624658705872445,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b68,Bike/Anlagenring_20260610_201405131.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_201405131.jpg,/images/0/Bike/Anlagenring_20260610_201405131.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,6.097158558385392,0.25276518381489993,6,5,5.0,0.5,0,1,5.0,0.5,0,1
b69,Bike/Anlagenring_20260610_201501458.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_201501458.jpg,/images/0/Bike/Anlagenring_20260610_201501458.jpg,0,4,5.0,0.5,0,1,5.0,0.5,0,1,4.580065562937148,0.35379100010880776,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b70,Bike/Anlagenring_20260610_201808871.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_201808871.jpg,/images/0/Bike/Anlagenring_20260610_201808871.jpg,0,4,5.0,0.5,0,1,5.0,0.5,0,1,6.185222011747897,0.39916908633514714,1,5,5.0,0.5,0,1,5.0,0.5,0,1
b71,Bike/Anlagenring_20260610_201901884.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_201901884.jpg,/images/0/Bike/Anlagenring_20260610_201901884.jpg,0,5,5.0,0.5,0,1,5.0,0.5,0,1,3.848138979654723,0.3955078944218572,1,5,5.0,0.5,0,1,5.0,0.5,0,1
b72,Bike/Anlagenring_20260610_201933087.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_201933087.jpg,/images/0/Bike/Anlagenring_20260610_201933087.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,4.152980480228075,0.3129646861761806,4,5,5.0,0.5,0,1,5.0,0.5,0,1
b73,Bike/Anlagenring_20260610_202033739.jpg,bike,Anlagenring,b74,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_202033739.jpg,/images/0/Bike/Anlagenring_20260610_202033739.jpg,0,4,5.0,0.5,0,1,5.0,0.5,0,1,3.2638101347846264,0.35959087897822556,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b74,Bike/Anlagenring_20260610_202118609.jpg,bike,Anlagenring,b73,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_202118609.jpg,/images/0/Bike/Anlagenring_20260610_202118609.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.289889459384378,0.2610623096095383,5,5,5.0,0.5,0,1,5.0,0.5,0,1
b75,Bike/Anlagenring_20260610_202248742.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_202248742.jpg,/images/0/Bike/Anlagenring_20260610_202248742.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,3.5949986492543644,0.3590921992904036,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b76,Bike/Anlagenring_20260610_202328948.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_202328948.jpg,/images/0/Bike/Anlagenring_20260610_202328948.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.68402982926377,0.3065866307744212,4,5,5.0,0.5,0,1,5.0,0.5,0,1
b77,Bike/Anlagenring_20260610_202457753.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_202457753.jpg,/images/0/Bike/Anlagenring_20260610_202457753.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,3.577946440253272,0.3399301175404645,1,5,5.0,0.5,0,1,5.0,0.5,0,1
b78,Bike/Anlagenring_20260610_202516461.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_202516461.jpg,/images/0/Bike/Anlagenring_20260610_202516461.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.156367187234978,0.34793235387723587,3,5,5.0,0.5,0,1,5.0,0.5,0,1
b79,Bike/Anlagenring_20260610_202711112.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_202711112.jpg,/images/0/Bike/Anlagenring_20260610_202711112.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,3.342840228592356,0.3521484571716061,2,5,5.0,0.5,0,1,5.0,0.5,0,1
b80,Bike/Anlagenring_20260610_202843418.jpg,bike,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Bike/Anlagenring_20260610_202843418.jpg,/images/0/Bike/Anlagenring_20260610_202843418.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,4.670776159596928,0.2598770870123607,4,5,5.0,0.5,0,1,5.0,0.5,0,1
s1,Stay/Anlagenring_20260610_181614450.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_181614450.jpg,/images/0/Stay/Anlagenring_20260610_181614450.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,3.1565615990588616,0.24201518460596755,6,3
s2,Stay/Anlagenring_20260610_181753467.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_181753467.jpg,/images/0/Stay/Anlagenring_20260610_181753467.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,7.676251752775445,0.28534755168474724,4,3
s3,Stay/Anlagenring_20260610_182313815.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_182313815.jpg,/images/0/Stay/Anlagenring_20260610_182313815.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.88231426899647,0.2501850042906803,6,3
s4,Stay/Anlagenring_20260610_182435443.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_182435443.jpg,/images/0/Stay/Anlagenring_20260610_182435443.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.3237121624193176,0.2522644784043686,4,3
s5,Stay/Anlagenring_20260610_182449731.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_182449731.jpg,/images/0/Stay/Anlagenring_20260610_182449731.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.460237828776111,0.24932203974442907,6,3
s6,Stay/Anlagenring_20260610_182558647.jpg,stay,Anlagenring,s7,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_182558647.jpg,/images/0/Stay/Anlagenring_20260610_182558647.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,3.173299556235764,0.2974210536201715,4,3
s7,Stay/Anlagenring_20260610_183409296.jpg,stay,Anlagenring,s6,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_183409296.jpg,/images/0/Stay/Anlagenring_20260610_183409296.jpg,0,3,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.2951683833488286,0.2589178170106829,5,3
s8,Stay/Anlagenring_20260610_183444268.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_183444268.jpg,/images/0/Stay/Anlagenring_20260610_183444268.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,4.684595249664759,0.2303279936044657,7,3
s9,Stay/Anlagenring_20260610_183607948.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_183607948.jpg,/images/0/Stay/Anlagenring_20260610_183607948.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,3.567653797518787,0.2396488961096474,6,3
s10,Stay/Anlagenring_20260610_183901480.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_183901480.jpg,/images/0/Stay/Anlagenring_20260610_183901480.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,4.91715539023807,0.2538368973457004,7,3
s11,Stay/Anlagenring_20260610_184137795.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_184137795.jpg,/images/0/Stay/Anlagenring_20260610_184137795.jpg,0,2,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,3.7385801339979414,0.2005840484991889,8,3
s12,Stay/Anlagenring_20260610_184246340.jpg,stay,Anlagenring,,/home/miguel/Documents/UNI/Master/2/ProjektVerkehr/survey_app/images/Anlagenring/Stay/Anlagenring_20260610_184246340.jpg,/images/0/Stay/Anlagenring_20260610_184246340.jpg,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,5.0,0.5,0,1,2.8216757244077963,0.24095469678896722,8,3
